"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","probability_method","run_id","run_ts"
48.0502512562814,64,"Male","0","0","Inpatient",-1.25367421600048,0.0253103211856868,0.000640612358522628,0.22206476252121,0.213613105070904,0.230752689974044,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
48.3718592964824,64,"Male","0","0","Inpatient",-1.24598815604009,0.0252992570296842,0.000640052406254027,0.223395380732289,0.214910729770817,0.232115968113763,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
48.6934673366834,64,"Male","0","0","Inpatient",-1.23833057918918,0.0253012883940616,0.000640155194399478,0.224726706259628,0.216204893316749,0.233484351850634,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
49.0150753768844,64,"Male","0","0","Inpatient",-1.23070143886033,0.0253161344075633,0.000640906661341812,0.22605868110469,0.217495576626526,0.234857738699717,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
49.3366834170854,64,"Male","0","0","Inpatient",-1.22310068846612,0.0253434983650779,0.000642292909380704,0.227391247359927,0.218782768218524,0.236236018745463,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
49.6582914572864,64,"Male","0","0","Inpatient",-1.21552828141914,0.0253830692392625,0.000644300204005194,0.228724347217148,0.220066463802792,0.23761907507056,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
49.9798994974874,64,"Male","0","0","Inpatient",-1.20798417113198,0.0254345232541795,0.000646914973167399,0.230057922975809,0.221346665835549,0.239006784221203,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
50.3015075376884,64,"Male","0","0","Inpatient",-1.20046831101721,0.025497525498711,0.000650123806557417,0.231391917051215,0.22262338304433,0.240399016701497,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
50.6231155778895,64,"Male","0","0","Inpatient",-1.19298065448742,0.025571731558098,0.000653913454879426,0.232726271982638,0.223896629931204,0.241795637489579,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
50.9447236180904,64,"Male","0","0","Inpatient",-1.1855211549552,0.0256567891430119,0.000658270829128974,0.23406093044135,0.225166426261305,0.243196506568212,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
51.2663316582915,64,"Male","0","0","Inpatient",-1.17808976583312,0.0257523396970346,0.000663182999871463,0.235395835238557,0.226432796543663,0.244601479462837,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
51.5879396984925,64,"Male","0","0","Inpatient",-1.17068644053378,0.025858019965222,0.00066863719652182,0.236730929333252,0.227695769510917,0.246010407780522,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
51.9095477386935,64,"Male","0","0","Inpatient",-1.16331113246975,0.0259734635084613,0.000674620806625372,0.238066155839969,0.228955377603943,0.247423139743762,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
52.2311557788945,64,"Male","0","0","Inpatient",-1.15596379505362,0.0260983021505213,0.000681121375139904,0.239401458036437,0.230211656466806,0.248839520713699,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
52.5527638190955,64,"Male","0","0","Inpatient",-1.14864438169797,0.0262321673469601,0.000688126603718919,0.240736779371153,0.231464644456812,0.250259393698017,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
