"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","logOR","SE_logOR","OR","LCL","UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
56.2268343479791,64,"Male","0","0","Inpatient",2.04524588996656,0.101535060205251,7.73105929412314,6.33593358292488,9.43338136787356,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
56.5528041989122,64,"Male","0","0","Inpatient",2.07884983043907,0.103051476833542,7.99526771028648,6.53301750837668,9.7848055170808,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
56.8787740498454,64,"Male","0","0","Inpatient",2.11199419621651,0.104532293528306,8.26470630797645,6.73360661230286,10.1439502320059,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
57.2047439007785,64,"Male","0","0","Inpatient",2.14467978225629,0.105977646405021,8.5393063620236,6.9376534330416,10.51072294808,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
57.5307137517117,64,"Male","0","0","Inpatient",2.17690738351582,0.107387687929532,8.81899028684494,7.14510505936696,10.8850169498216,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
57.8566836026448,64,"Male","0","0","Inpatient",2.2086777949525,0.108762586010075,9.10367151147026,7.35590304584226,11.2667111668362,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
58.1826534535779,64,"Male","0","0","Inpatient",2.23999181152376,0.110102523232437,9.39325437068763,7.56998333495725,11.6556700019394,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
58.508623304511,64,"Male","0","0","Inpatient",2.270850228187,0.111407696219714,9.68763401303113,7.78727618643845,12.0517431928096,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
58.8345931554442,64,"Male","0","0","Inpatient",2.30125383989962,0.112678315101,9.98669632629893,8.00770611410506,12.4547657085014,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
59.1605630063773,64,"Male","0","0","Inpatient",2.33120344161905,0.113914603075807,10.2903178812551,8.23119183062866,12.8645576820666,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
59.4865328573105,64,"Male","0","0","Inpatient",2.36069982830269,0.115116796063017,10.5983658941281,8.45764620053877,13.2809243804337,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
59.8125027082436,64,"Male","0","0","Inpatient",2.38974379490796,0.116285142424838,10.9106982084778,8.68697620180058,13.7036562125963,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
60.1384725591767,64,"Male","0","0","Inpatient",2.41833613639226,0.117419902757667,11.2271632969552,8.91908289627514,14.1325287770495,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
60.4644424101099,64,"Male","0","0","Inpatient",2.44647764771301,0.118521349742944,11.5476002834334,9.15386140935535,14.5673029492962,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
60.790412261043,64,"Male","0","0","Inpatient",2.4741691238276,0.119589768052085,11.8718389859353,9.39120091905427,15.0077250101222,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
61.1163821119761,64,"Male","0","0","Inpatient",2.50141135969348,0.120625454300419,12.1996999807311,9.63098465480438,15.4535268152053,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
61.4423519629093,64,"Male","0","0","Inpatient",2.52820515026802,0.121628717045783,12.5309946879207,9.87308990620801,15.9044260064887,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
61.7683218138424,64,"Male","0","0","Inpatient",2.55455129050866,0.122599876828028,12.8655254787612,10.1173880419614,16.3601262656092,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
