"cohort","outcome","outcome_label","bin_lo","bin_mid","n_bin","rate","run_id","run_ts"
"ABG","hypercap_resp_failure","Hypercapnic RF",50,50.5,30,0.133333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",51,51.5,24,0.0416666666666667,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",52,52.5,23,0.173913043478261,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",53,53.5,16,0.1875,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",54,54.5,19,0.105263157894737,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",55,55.5,15,0.266666666666667,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",56,56.5,16,0.125,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",57,57.5,11,0.272727272727273,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",58,58.5,12,0.333333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",59,59.5,9,0.444444444444444,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",60,60.5,7,0.571428571428571,"20260301_131122","2026-03-01 13:11:22.14127"
