"vbg_co2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
69.1105527638191,62,"Male","0","1","Inpatient",-0.964828697217488,0.03626120444303,0.00131487494765922,0.275912451602526,0.26194173884514,0.290335177709418,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
69.3969849246231,62,"Male","0","1","Inpatient",-0.957167382679567,0.0364525205896369,0.0013287862573379,0.277445690343076,0.263352834727324,0.291993766762951,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
69.6834170854271,62,"Male","0","1","Inpatient",-0.949525876128734,0.0366422824964733,0.00134265686655136,0.278980182113031,0.264765542351162,0.293653169580441,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
69.9698492462311,62,"Male","0","1","Inpatient",-0.941904140866841,0.0368304846824505,0.00135648460194422,0.280515875516105,0.266179825069923,0.295313318585113,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
70.2562814070352,62,"Male","0","1","Inpatient",-0.934302140195735,0.0370171261929061,0.00137026763158154,0.282052719221012,0.267595644533831,0.296974148179596,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
70.5427135678392,62,"Male","0","1","Inpatient",-0.92671983741727,0.0372022104568708,0.00138400446287731,0.283590661968154,0.269012960720066,0.298635594727062,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
70.8291457286432,62,"Male","0","1","Inpatient",-0.919157195833295,0.0373857451514192,0.00139769394052687,0.285129652576262,0.27043173196154,0.300297596533362,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
71.1155778894472,62,"Male","0","1","Inpatient",-0.911614178745662,0.0375677420727299,0.00141133524444316,0.286669639948972,0.271851914974517,0.301960093830089,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
71.4020100502512,62,"Male","0","1","Inpatient",-0.90409074945622,0.0377482170134806,0.00142492788769683,0.288210573081356,0.27327346488515,0.303623028758496,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
71.6884422110553,62,"Male","0","1","Inpatient",-0.89658687126682,0.0379271896462173,0.00143847171446013,0.289752401066384,0.274696335255005,0.305286345354181,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
71.9748743718593,62,"Male","0","1","Inpatient",-0.889102507479313,0.0381046834123415,0.00145196689795477,0.291295073101333,0.27612047810567,0.30694998953248,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
72.2613065326633,62,"Male","0","1","Inpatient",-0.881637621395549,0.0382807254163699,0.00146541393840351,0.292838538494134,0.277545843942493,0.308613909074473,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
72.5477386934673,62,"Male","0","1","Inpatient",-0.874192176317381,0.0384553463251297,0.00147881366098566,0.294382746669651,0.278972381777563,0.310278053613538,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
72.8341708542714,62,"Male","0","1","Inpatient",-0.866766135546656,0.0386285802715613,0.00149216721379646,0.295927647175906,0.280400039151986,0.311942374622373,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
73.1206030150754,62,"Male","0","1","Inpatient",-0.859359462385227,0.0388004647628114,0.00150547606581017,0.297473189690233,0.281828762157539,0.313606825400399,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
73.4070351758794,62,"Male","0","1","Inpatient",-0.851972120134944,0.0389710405923068,0.00151874200484722,0.299019324025362,0.283258495457796,0.315271361061488,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
73.6934673366834,62,"Male","0","1","Inpatient",-0.844604072097657,0.0391403517555094,0.00153196713554501,0.300566000135447,0.284689182308781,0.31693593852191,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
73.9798994974874,62,"Male","0","1","Inpatient",-0.837255281575218,0.0393084453690638,0.00154515387733267,0.302113168122015,0.28612076457924,0.31860051648845,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
