"variable","level","type","smd_pre","smd_post","group","imp","run_id","run_ts"
"chf","0","factor",-0.0398686848783382,-0.0131875346163953,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.0131875346164265,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,-0.000968000296221725,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,0.000968000296221431,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.0120610275811423,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.0120610275811693,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.016691953619414,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.0166919536194337,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.000981845898852429,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.000981845898822569,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.0215394297025303,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.00221543272092278,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00567013057036006,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0327843943040898,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0425930280957622,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0425930280957885,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0107177921145234,0.0164185303578409,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.0979817582246656,-0.00444752498018987,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0598077993879621,-0.0121088375599168,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.149397740599077,0.0144177452008341,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0839508280446287,0.00237552985249901,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0870161583672376,0.0162382930883063,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.0628931135671788,0.0152880229056954,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.144234351520715,-0.0187851949905866,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.141254120106607,0.0194484737629475,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0323998005254074,0.00666982076798232,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.0270735024091019,0.0128441053537535,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0324506424022028,-0.0201043309640425,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.061601457375305,0.0178703856242375,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0308605253671695,-0.0291836696467276,"VBG",12,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0306907603896528,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.00728125670360625,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.0072812567036038,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.00400839664629319,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",0.0359471754449434,0.0103221188988616,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,0.00250200070150281,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00469640220653667,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.000793245940486802,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.0100626396701976,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.0210479015809064,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.217105209213458,-0.00857676996975393,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.00103751571636465,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.0010375157163521,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.0183375023757351,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.0183375023757475,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.00538771018955409,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.00538771018956948,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.0066297690671917,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.00662976906718027,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,-0.00034688935120311,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,0.000346889351197122,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.00998806388201683,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.00998806388201936,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.0125138094541239,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.0125138094541177,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.00205079753969397,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.00205079753970217,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.023600634823657,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.000780728403024933,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00366195839804256,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0324772044572808,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0413297584716587,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0413297584716588,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.00741697398091152,0.017523016558871,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.0974252201165003,-0.0053672421518551,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0623367815432033,-0.0163194247520397,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.153434784156228,0.0163982806823487,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0848510653639731,0.00179365170952933,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0885353059672675,0.0150151079201791,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.0625794638358613,0.0125139165506318,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.143810840437182,-0.0148039857805429,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.134482214593785,0.0175909017058235,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0319112745279082,0.00762675232284633,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.0272080932440844,0.0118120874164874,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0310725458693456,-0.0176025782550104,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0644730534172107,0.0179804748228017,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0337668410997255,-0.0299413192096981,"VBG",13,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0309643886209032,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.0057407079722624,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.00574070797226306,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.00356211816511225,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",0.0359471754449434,0.0125103277068633,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,-0.000130489613907206,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00390309493519514,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.00106794532388075,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.00873553926847317,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.0206850744470761,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.219033938668717,-0.0157855444221844,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.00490428260050688,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.00490428260050232,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.0179524257076423,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.017952425707653,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.00505368521558003,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.00505368521559214,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.00873800542929359,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.00873800542928606,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,-0.00114813142089481,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,0.00114813142091323,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.0105483978020024,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.0105483978019883,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.00968875406391904,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.00968875406390745,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.00329818149511928,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.00329818149512087,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.0188896022252251,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.00069796856062809,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00815722201295203,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0294918048716616,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0412195443512113,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0412195443512057,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0125438464836292,0.0144325486762036,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.0934520050523512,-0.00643709778828078,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0617137166046862,-0.0142402273620981,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.154182794639807,0.0168253416312539,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0839638621264305,0.0042433635526948,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0905102009797314,0.0167862147078611,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.0630448067874037,0.015906278805391,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.144658500315461,-0.0171199517696513,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.145038171967391,0.0201932837928106,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0336430154323729,0.00935151947385328,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.027911292931128,0.00981516841383013,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0315504446340705,-0.017797471234891,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0677543925754337,0.0217751920618787,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0301563333652988,-0.0272634581760377,"VBG",14,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0287240833699656,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.00613989392332496,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.00613989392331563,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.0032424935014308,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",0.0359471754449434,0.0133100757433197,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,-0.00147679710000048,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00305207878662683,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.00159679592768627,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.00678422079703786,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.0198412384364614,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.209817866217635,-0.0105334908114216,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.00496782455624642,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.00496782455623604,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.0165243817359777,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.0165243817359784,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.00516495594747428,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.00516495594748266,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.0100132468302011,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.0100132468301956,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,0.00150683612602697,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,-0.00150683612602655,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.0115079668369745,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.0115079668369722,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.0146011191779877,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.0146011191779829,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.0046743012211181,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.00467430122113021,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.0228190667677603,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.00028376634124035,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00510222392425934,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0319150736078627,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0430140605396327,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0430140605396241,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.00706555967783556,0.0164161168422955,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.0948160261392517,-0.00265909025525764,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0671037870184948,-0.0158318769878751,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.149031102131515,0.0145945140422767,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0846909445068697,0.00196616997172151,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0902694981219602,0.017176548005177,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.063187192603437,0.014065480951766,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.145027368927423,-0.0172851388642379,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.131181866557831,0.0207180520040992,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0305611323917411,0.00921074417624158,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.0276969427313306,0.00923928398313134,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0318030831793538,-0.0194846777876375,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0690737994359396,0.0195063512205378,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0317097718167016,-0.0303175341641203,"VBG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0301768304659761,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.00538186041440928,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.00538186041439996,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.00145974663564124,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",0.0359471754449434,0.0132372845049247,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,0.00289775065518572,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00372942384453675,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.00222208090278098,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.00920192643938717,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.0202696626085684,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.210565404650922,-0.0128439715036539,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.00576129521868655,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.00576129521866642,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.0146094494687066,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.0146094494687385,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.0067756020893291,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.00677560208935105,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.01227796224643,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.0122779622464056,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,0.00153867930503934,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,-0.00153867930501718,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.0137560931404988,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.0137560931404842,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.0126114536872743,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.0126114536872498,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.00204447587922922,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.00204447587924268,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.0237905113009249,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.00042308754745203,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00401803276949166,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0325596723932358,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0401352546435512,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0401352546435435,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0155012672917131,0.0141446689297974,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.103327698304278,-0.00561722448918613,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0633153121604155,-0.0167288188305043,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.158027003681957,0.0148437824941298,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0857961814280434,0.00231864447082126,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0900432270799502,0.017299349260403,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.0626337425715744,0.0145808416249078,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.144690832689077,-0.018726534912015,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.135301074287085,0.0170683228556093,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0334294552022269,0.00823154465467309,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.0260980817056649,0.0125056599699991,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0302334289943757,-0.0176437265336608,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0635116655376056,0.019351024469976,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0330761144723683,-0.0273370242718696,"VBG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0311915680568277,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.00558225961203005,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.0055822596120527,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.00243587563225049,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
