"variable","level","type","smd_pre","smd_post","group","imp","abs_post","run_id","run_ts"
"phtn","0","factor",-0.0457422762030145,-0.0103108058519166,"VBG",23,0.0103108058519166,"20260208_102357","2026-02-08 10:23:57.345274"
"dbp",NA,"numeric",-0.0674041727947436,-0.0103025198763415,"VBG",68,0.0103025198763415,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0248390419355342,0.0102757602747859,"VBG",49,0.0102757602747859,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0242477354023971,0.0102745336704225,"VBG",55,0.0102745336704225,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0344845131726463,0.0102715034633625,"VBG",11,0.0102715034633625,"20260208_102357","2026-02-08 10:23:57.345274"
"phtn","1","factor",0.0457422762030146,0.0102559277438776,"VBG",7,0.0102559277438776,"20260208_102357","2026-02-08 10:23:57.345274"
"phtn","0","factor",-0.0457422762030145,-0.0102559277438702,"VBG",7,0.0102559277438702,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.0102542718766023,"VBG",49,0.0102542718766023,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.0102542718765776,"VBG",49,0.0102542718765776,"20260208_102357","2026-02-08 10:23:57.345274"
"dbp",NA,"numeric",-0.0625986672234186,-0.0102434715929148,"VBG",67,0.0102434715929148,"20260208_102357","2026-02-08 10:23:57.345274"
"dbp",NA,"numeric",-0.0642016324117983,-0.0102387135030564,"VBG",22,0.0102387135030564,"20260208_102357","2026-02-08 10:23:57.345274"
"chf","1","factor",0.050843190957584,0.010227191050677,"VBG",16,0.010227191050677,"20260208_102357","2026-02-08 10:23:57.345274"
"chf","0","factor",-0.0508431909575841,-0.0102271910506425,"VBG",16,0.0102271910506425,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.0102139642942286,"VBG",33,0.0102139642942286,"20260208_102357","2026-02-08 10:23:57.345274"
